R12_EEU,solar_res8,2090,2090,M1,year,0.928846
R12_FSU,solar_res4,2060,2090,M1,year,2.5655
R12_FSU,solar_res4,2080,2090,M1,year,0.175331
R12_FSU,solar_res4,2090,2090,M1,year,2.65917
R12_FSU,solar_res5,2060,2090,M1,year,5.50157
R12_FSU,solar_res5,2070,2090,M1,year,54.8042
R12_FSU,solar_res5,2080,2090,M1,year,22.9926
R12_FSU,solar_res5,2090,2090,M1,year,5.50157
R12_FSU,solar_res6,2060,2090,M1,year,30.9108
R12_FSU,solar_res6,2070,2090,M1,year,107.452
R12_FSU,solar_res6,2080,2090,M1,year,290.436
R12_FSU,solar_res6,2090,2090,M1,year,320.801
R12_FSU,solar_res7,2090,2090,M1,year,280.685
R12_LAM,solar_res1,2060,2090,M1,year,1.34988
R12_LAM,solar_res1,2090,2090,M1,year,1.35012
R12_LAM,solar_res2,2060,2090,M1,year,9.99674
R12_LAM,solar_res2,2070,2090,M1,year,74.1054
R12_LAM,solar_res2,2080,2090,M1,year,62.1684
R12_LAM,solar_res2,2090,2090,M1,year,10.6295
R12_LAM,solar_res3,2060,2090,M1,year,25.28
R12_LAM,solar_res3,2070,2090,M1,year,106.555
R12_LAM,solar_res3,2080,2090,M1,year,183.605
R12_LAM,solar_res3,2090,2090,M1,year,218.812
R12_MEA,solar_res1,2060,2090,M1,year,2.84847
R12_MEA,solar_res1,2090,2090,M1,year,2.85153
R12_MEA,solar_res2,2060,2090,M1,year,8.42293
R12_MEA,solar_res2,2070,2090,M1,year,68.0136
R12_MEA,solar_res2,2080,2090,M1,year,14.1733
R12_MEA,solar_res2,2090,2090,M1,year,8.49013
R12_MEA,solar_res3,2060,2090,M1,year,94.1712
R12_MEA,solar_res3,2070,2090,M1,year,820.747
R12_MEA,solar_res3,2080,2090,M1,year,962.176
R12_MEA,solar_res3,2090,2090,M1,year,1318.11
R12_MEA,solar_res4,2090,2090,M1,year,3230.04
R12_NAM,solar_res1,2060,2090,M1,year,0.05
R12_NAM,solar_res1,2090,2090,M1,year,0.05
R12_NAM,solar_res2,2060,2090,M1,year,5.2
R12_NAM,solar_res2,2090,2090,M1,year,5.2
R12_NAM,solar_res3,2060,2090,M1,year,46.3853
R12_NAM,solar_res3,2070,2090,M1,year,337.821
R12_NAM,solar_res3,2080,2090,M1,year,152.603
R12_NAM,solar_res3,2090,2090,M1,year,234.691
R12_NAM,solar_res4,2090,2090,M1,year,287.269
R12_NAM,solar_res7,2080,2090,M1,year,4.4595
R12_NAM,solar_res7,2090,2090,M1,year,4.4595
R12_NAM,solar_res8,2070,2090,M1,year,0.18655
R12_NAM,solar_res8,2080,2090,M1,year,3.75045
R12_PAO,solar_res2,2060,2090,M1,year,0.15
R12_PAO,solar_res2,2090,2090,M1,year,0.15
R12_PAO,solar_res3,2060,2090,M1,year,1.6
R12_PAO,solar_res3,2090,2090,M1,year,1.6
R12_PAO,solar_res4,2060,2090,M1,year,6.50481
R12_PAO,solar_res4,2070,2090,M1,year,34.8624
R12_PAO,solar_res4,2080,2090,M1,year,15.3962
R12_PAO,solar_res4,2090,2090,M1,year,12.4366
R12_PAO,solar_res5,2060,2090,M1,year,4.03621
R12_PAO,solar_res5,2070,2090,M1,year,68.7099
R12_PAO,solar_res5,2080,2090,M1,year,202.187
R12_PAO,solar_res5,2090,2090,M1,year,489.344
R12_PAS,solar_res3,2060,2090,M1,year,0.279534
R12_PAS,solar_res3,2070,2090,M1,year,0.0195
R12_PAS,solar_res3,2080,2090,M1,year,0.121433
R12_PAS,solar_res3,2090,2090,M1,year,0.279534
R12_PAS,solar_res4,2060,2090,M1,year,2.8015
R12_PAS,solar_res4,2080,2090,M1,year,0.653382
R12_PAS,solar_res4,2090,2090,M1,year,3.24512
R12_PAS,solar_res5,2060,2090,M1,year,6.7417
R12_PAS,solar_res5,2070,2090,M1,year,12.8166
R12_PAS,solar_res5,2090,2090,M1,year,6.7417
R12_PAS,solar_res6,2060,2090,M1,year,47.4468
R12_PAS,solar_res6,2070,2090,M1,year,186.861
R12_PAS,solar_res6,2080,2090,M1,year,147.579
R12_PAS,solar_res6,2090,2090,M1,year,157.813
R12_PAS,solar_res7,2080,2090,M1,year,33.7396
R12_PAS,solar_res7,2090,2090,M1,year,167.131
R12_SAS,solar_res2,2090,2090,M1,year,1
R12_SAS,solar_res3,2060,2090,M1,year,42.751
R12_SAS,solar_res3,2070,2090,M1,year,75.1323
R12_SAS,solar_res3,2090,2090,M1,year,76.4167
R12_SAS,solar_res4,2060,2090,M1,year,141.441
R12_SAS,solar_res4,2070,2090,M1,year,492.305
R12_SAS,solar_res4,2080,2090,M1,year,230.453
R12_SAS,solar_res4,2090,2090,M1,year,489.102
R12_SAS,solar_res5,2070,2090,M1,year,263.36
R12_SAS,solar_res5,2080,2090,M1,year,87.9429
R12_SAS,solar_res5,2090,2090,M1,year,213.582
R12_WEU,solar_res2,2060,2090,M1,year,0.990773
R12_WEU,solar_res2,2090,2090,M1,year,1.00923
R12_WEU,solar_res3,2060,2090,M1,year,2.95
R12_WEU,solar_res3,2090,2090,M1,year,2.95
R12_WEU,solar_res4,2060,2090,M1,year,17.7988
R12_WEU,solar_res4,2070,2090,M1,year,59.2024
R12_WEU,solar_res4,2090,2090,M1,year,17.7988
